,Gender,Age,Married,NumberofDependents,City,Latitude,Longitude,NumberofReferrals,TenureinMonths,Offer,PhoneService,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalRevenue,CustomerStatus,ChurnCategory
5839,Female,21,Yes,0,San Francisco,37.74441,-122.486764,1,72,Offer A,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,24.85,2827.29,Stayed,
5840,Female,24,No,0,Sunnyvale,37.378541,-122.020456,0,61,Offer B,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,19.45,2916.86,Stayed,
5841,Male,22,No,0,Mountain Ranch,38.264262,-120.515133,0,7,No Offer,Yes,No,Yes,DSL,46.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.65,509.82,Stayed,
5842,Male,47,Yes,0,Chilcoot,39.872961,-120.198876,1,70,No Offer,No,No PhoneService,Yes,DSL,18.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,Stayed,
5843,Female,73,No,0,Oakland,37.787186,-122.14633,0,5,Offer E,Yes,No,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,84.7,422.4,Stayed,
5844,Female,66,No,0,Lockwood,35.989792,-121.055933,0,16,No Offer,Yes,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,2047.76,Churned,Dissatisfaction
5845,Male,24,No,0,Mount Shasta,41.33832,-122.290756,0,17,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.1,963.89,Stayed,
5846,Male,38,Yes,3,Los Angeles,34.137412,-118.207607,3,51,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.4,2916.88,Stayed,
5847,Female,79,No,0,Rio Vista,38.148862,-121.737696,0,5,No Offer,Yes,No,Yes,DSL,27.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,59.9,527.8,Stayed,
5848,Female,51,Yes,0,San Jose,37.42765,-121.945416,1,14,Offer D,Yes,Yes,Yes,DSL,30.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.7,1226.6,Churned,Competitor
5849,Male,74,No,0,San Pedro,33.744119,-118.31448,0,3,No Offer,Yes,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,382.77,Churned,Competitor
5850,Female,53,Yes,2,Delhi,37.422961,-120.765493,10,64,Offer B,Yes,Yes,Yes,DSL,25.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,53.85,4492.33,Stayed,
5851,Female,37,Yes,1,Flournoy,39.84784,-122.544556,8,7,No Offer,No,No PhoneService,Yes,Cable,17.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,Stayed,
5852,Female,29,No,0,Phelan,34.441123,-117.537886,0,1,No Offer,No,No PhoneService,Yes,DSL,73.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,Churned,Other
5853,Female,70,Yes,0,Corona,33.918043,-117.617809,1,60,No Offer,Yes,Yes,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,116.05,7169.5,Stayed,
5854,Male,53,No,0,Visalia,36.303793,-119.375646,0,1,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.45,32.06,Stayed,
5855,Male,66,No,0,Palmdale,34.598221,-117.79593,0,2,No Offer,No,No PhoneService,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,Churned,Competitor
5856,Female,44,No,0,Caruthers,36.5276,-119.865999,0,20,No Offer,Yes,Yes,Yes,Cable,11.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.9,1825.35,Stayed,
5857,Male,46,Yes,0,San Francisco,37.791222,-122.402241,2,72,Offer A,Yes,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,11868.34,Stayed,
5858,Female,35,Yes,2,Occidental,38.415003,-122.998726,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,8946.38,Stayed,
5859,Male,55,No,0,Jamul,32.695681,-116.798386,0,4,No Offer,Yes,No,Yes,Fiber Optic,4.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,484.33,Stayed,
5860,Male,53,No,1,Alhambra,34.074736,-118.145959,0,1,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,21.05,31.19,Stayed,
5861,Female,47,Yes,0,Spring Valley,32.726627,-116.994608,1,33,No Offer,Yes,No,Yes,Fiber Optic,24.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.75,3977.83,Churned,Attitude
5862,Male,45,Yes,0,Merced,37.40122,-120.514191,1,56,Offer B,Yes,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,7512.43,Stayed,
5863,Male,30,No,0,Anaheim,33.844983,-117.952151,0,9,Offer E,Yes,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.5,964.29,Stayed,
5864,Male,57,No,0,San Diego,32.808814,-117.134694,0,12,Offer D,Yes,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1772.0,Stayed,
5865,Male,70,No,0,Los Angeles,34.099869,-118.326843,0,51,Offer B,Yes,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,5907.29,Churned,Price
5866,Female,22,Yes,1,Danville,37.791481,-121.903253,3,33,Offer C,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,24.15,856.73,Stayed,
5867,Female,39,No,0,Arnold,38.32153,-120.236358,0,1,Offer E,Yes,No,Yes,Cable,17.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,74.15,Churned,Dissatisfaction
5868,Female,34,Yes,0,Santa Barbara,34.438581,-119.685368,0,70,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.85,4158.76,Stayed,
5869,Male,33,No,0,Glendale,34.153338,-118.262974,0,1,Offer E,Yes,No,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,94.18,Stayed,
5870,Female,69,Yes,0,Fallbrook,33.362575,-117.299644,1,32,No Offer,Yes,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,3992.8,Churned,Competitor
5871,Female,19,No,0,Malibu,34.037037,-118.705803,0,39,Offer C,No,No PhoneService,Yes,DSL,73.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,41.15,1700.9,Stayed,
5872,Female,48,Yes,1,Campo Seco,38.233879,-120.861666,7,45,Offer B,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,24.65,2043.75,Stayed,
5873,Male,55,No,0,Los Angeles,34.072945,-118.37267,0,19,Offer D,Yes,No,Yes,Cable,23.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55.0,1158.2,Churned,Competitor
5874,Female,64,No,0,Northridge,34.236683,-118.517588,0,30,No Offer,Yes,No,Yes,Fiber Optic,27.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,2718.2,Stayed,
5875,Male,63,No,0,Paicines,36.525703,-120.952122,0,7,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,19.4,232.98,Stayed,
5876,Female,33,Yes,1,Newhall,34.370378,-118.504118,0,59,No Offer,Yes,Yes,Yes,DSL,15.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76.45,5272.21,Stayed,
5877,Male,55,No,0,San Diego,32.578103,-117.012975,0,1,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.2,33.47,Churned,Price
5878,Female,73,No,0,Indian Wells,33.537646,-116.291089,0,1,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,70.6,133.21,Stayed,
5879,Female,33,Yes,0,Nipomo,35.050345,-120.489599,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,11311.06,Stayed,
5880,Female,24,Yes,0,Rialto,34.109775,-117.378904,5,67,Offer A,Yes,Yes,Yes,DSL,82.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.5,5320.57,Stayed,
5881,Male,55,Yes,0,Los Angeles,34.008293,-118.346766,10,47,Offer B,Yes,No,Yes,DSL,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,4187.23,Stayed,
5882,Male,54,No,0,Thousand Palms,33.849263,-116.382778,0,4,No Offer,Yes,No,Yes,DSL,2.0,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,61.3,410.2,Stayed,
5883,Female,48,No,0,Green Valley Lake,34.244411,-117.072654,0,24,No Offer,Yes,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.15,3465.61,Stayed,
5884,Male,61,No,0,Auberry,36.991762,-119.242874,0,9,No Offer,No,No PhoneService,Yes,DSL,14.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,50.8,463.6,Stayed,
5885,Female,38,Yes,1,Cypress,33.818477,-118.038307,2,7,Offer E,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.85,390.97,Stayed,
5886,Female,45,No,0,Redwood City,37.499411,-122.196318,0,65,No Offer,No,No PhoneService,Yes,Cable,22.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.95,3921.1,Stayed,
5887,Male,27,No,0,Termo,41.027281,-120.669427,0,14,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,20.05,427.96,Stayed,
5888,Male,53,Yes,0,San Luis Obispo,35.236549,-120.727344,5,35,No Offer,No,No PhoneService,Yes,DSL,30.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,53.15,1930.9,Stayed,
5889,Male,32,No,3,San Jose,37.42765,-121.945416,0,26,No Offer,No,No PhoneService,Yes,Cable,58.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.95,1023.75,Stayed,
5890,Female,56,No,0,Benicia,38.113533,-122.11926,0,7,No Offer,Yes,No,Yes,Fiber Optic,10.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,745.42,Stayed,
5891,Female,80,Yes,0,Pomona,34.083086,-117.737997,1,43,No Offer,Yes,Yes,Yes,Cable,18.0,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,107.55,5269.02,Churned,Dissatisfaction
5892,Male,36,No,0,Le Grand,37.249377,-120.249581,0,37,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.15,2057.44,Stayed,
5893,Male,61,No,1,Seeley,32.790282,-115.689559,0,23,No Offer,No,No PhoneService,Yes,DSL,19.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,Stayed,
5894,Female,39,Yes,3,Berkeley,37.897743,-122.263124,8,50,Offer B,Yes,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,4068.2,Stayed,
5895,Female,50,No,0,Cotati,38.326215,-122.718742,0,1,Offer E,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,19.65,25.73,Churned,Competitor
5896,Male,76,No,0,Bakersfield,35.140938,-119.051348,0,27,Offer C,Yes,Yes,Yes,Fiber Optic,19.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.65,3892.53,Stayed,
5897,Female,56,No,0,Santa Clara,37.393554,-121.965114,0,58,No Offer,Yes,Yes,Yes,Cable,7.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,71.1,6754.34,Stayed,
5898,Male,54,Yes,0,Los Angeles,34.088017,-118.327168,5,12,No Offer,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,26.4,856.75,Stayed,
5899,Female,68,Yes,0,Berry Creek,39.657228,-121.37778,10,72,No Offer,Yes,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,6821.29,Stayed,
5900,Female,64,No,0,Trabuco Canyon,33.631119,-117.567346,0,14,No Offer,Yes,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.3,1601.15,Churned,Attitude
5901,Male,71,Yes,0,Wrightwood,34.358321,-117.618263,0,10,No Offer,Yes,Yes,Yes,Fiber Optic,24.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,1083.1,Churned,Competitor
5902,Male,23,Yes,0,Bakersfield,35.339796,-119.023552,8,72,No Offer,Yes,Yes,Yes,DSL,41.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.5,5204.47,Stayed,
5903,Male,34,No,2,Los Angeles,34.008293,-118.346766,0,9,Offer E,Yes,No,Yes,Cable,29.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,732.81,Stayed,
5904,Female,57,No,0,Gardena,33.876482,-118.284077,0,45,Offer B,Yes,No,Yes,DSL,30.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,5301.25,Stayed,
5905,Female,25,Yes,0,Ripon,37.750778,-121.13238,4,64,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.45,2171.57,Stayed,
5906,Male,21,No,0,Oakland,37.776523,-122.219268,0,2,Offer E,No,No PhoneService,Yes,DSL,51.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,Churned,Dissatisfaction
5907,Male,77,Yes,0,North San Juan,39.423046,-120.984472,5,64,No Offer,Yes,No,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,80.3,5969.38,Stayed,
5908,Female,35,No,0,Chico,39.903272,-121.843567,0,39,No Offer,No,No PhoneService,Yes,DSL,8.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,Stayed,
5909,Female,25,Yes,0,Glendale,34.13658,-118.245839,7,1,Offer E,Yes,No,Yes,DSL,52.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,95.63,Stayed,
5910,Female,46,No,0,Union City,37.59485,-122.051521,0,7,Offer E,Yes,No,Yes,Fiber Optic,15.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,965.13,Churned,Competitor
5911,Female,31,No,0,Saint Helena,38.581354,-122.296283,0,58,Offer B,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,24.35,3663.81,Stayed,
5912,Male,75,Yes,0,Fallbrook,33.362575,-117.299644,0,4,No Offer,Yes,Yes,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,369.04,Churned,Competitor
5913,Female,51,No,0,San Jose,37.424655,-121.74841,0,3,Offer E,Yes,Yes,Yes,Cable,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,218.98,Churned,Dissatisfaction
5914,Male,32,No,0,San Bernardino,34.106922,-117.297553,0,1,No Offer,Yes,Yes,Yes,Fiber Optic,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,88.37,Churned,Competitor
5915,Male,22,No,0,Carmel By The Sea,36.554618,-121.922239,0,72,No Offer,Yes,Yes,Yes,DSL,71.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,86.05,9811.57,Stayed,
5916,Male,68,Yes,0,Temecula,33.475493,-117.219551,8,43,Offer B,Yes,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,5882.15,Churned,Dissatisfaction
5917,Female,72,No,0,Hermosa Beach,33.86532,-118.396336,0,1,Offer E,Yes,No,Yes,Fiber Optic,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,104.11,Churned,Competitor
5918,Male,43,Yes,0,Fort Bragg,39.455555,-123.683979,1,68,No Offer,Yes,No,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.3,10211.03,Stayed,
5919,Male,34,Yes,1,Santa Ana,33.719869,-117.907063,9,38,No Offer,Yes,Yes,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,101.15,4877.06,Stayed,
5920,Female,62,Yes,1,Los Angeles,34.051809,-118.383843,3,55,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.3,1253.95,Stayed,
5921,Male,60,No,0,Avalon,33.391181,-118.421305,0,1,No Offer,Yes,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,89.19,Churned,Competitor
5922,Female,58,Yes,0,Rancho Cucamonga,34.133809,-117.523724,1,8,No Offer,Yes,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,996.95,Churned,Price
5923,Female,41,No,0,Lake Arrowhead,34.2565,-117.19335,0,33,No Offer,Yes,Yes,Yes,Cable,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,59.4,2292.04,Stayed,
5924,Female,37,Yes,3,San Mateo,37.556094,-122.272437,1,57,No Offer,Yes,Yes,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,7456.79,Stayed,
5925,Female,53,Yes,0,Nubieber,41.082472,-121.195215,1,42,No Offer,Yes,No,Yes,Fiber Optic,18.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,77.95,4812.84,Churned,Competitor
5926,Female,57,Yes,1,Irvine,33.680302,-117.833296,3,15,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.05,852.8,Stayed,
5927,Female,41,No,0,Los Angeles,34.028331,-118.354338,0,8,Offer E,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.25,301.53,Stayed,
5928,Male,26,No,0,Pleasant Hill,37.95338,-122.076886,0,4,Offer E,Yes,No,Yes,DSL,47.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.75,383.91,Stayed,
5929,Female,60,No,0,Sebastopol,38.398815,-122.861923,0,62,No Offer,Yes,Yes,Yes,DSL,22.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.5,5568.3,Stayed,
5930,Male,55,No,0,Palermo,39.435756,-121.552071,0,25,No Offer,Yes,No,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,2580.5,Churned,Competitor
5931,Male,34,No,0,Thousand Oaks,34.214054,-118.88109,0,1,Offer E,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.45,48.6,Stayed,
5932,Male,73,Yes,1,Sacramento,38.660442,-121.346321,8,68,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,19.5,3583.07,Stayed,
5933,Male,22,Yes,0,Sun City,33.69887,-117.25071,2,34,Offer C,Yes,Yes,Yes,Fiber Optic,52.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,4285.06,Churned,Dissatisfaction
5934,Female,45,No,0,Castro Valley,37.722727,-122.02157,0,72,Offer A,Yes,Yes,Yes,Fiber Optic,22.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,6795.71,Stayed,
5935,Male,80,No,0,Columbia,38.085839,-120.37855,0,21,No Offer,Yes,No,Yes,DSL,14.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1963.17,Churned,Competitor
5936,Female,49,Yes,2,Long Beach,33.781086,-118.199049,9,55,Offer B,Yes,No,Yes,DSL,14.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.7,5100.19,Stayed,
5937,Male,64,Yes,1,Paramount,33.897122,-118.164432,10,42,Offer B,Yes,Yes,Yes,Cable,17.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.4,3758.44,Stayed,
5938,Male,40,Yes,0,Frazier Park,34.907911,-119.234281,8,67,Offer A,Yes,No,Yes,Fiber Optic,23.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,8837.62,Stayed,
5939,Female,53,No,0,Buena Park,33.845706,-118.012204,0,41,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.65,2131.57,Stayed,
5940,Male,19,No,0,Los Angeles,34.065875,-118.238728,0,26,Offer C,Yes,Yes,Yes,Fiber Optic,48.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.65,3505.37,Stayed,
5941,Male,49,Yes,0,Millville,40.531257,-122.148139,7,4,Offer E,Yes,Yes,Yes,DSL,3.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.6,290.62,Stayed,
5942,Female,52,No,0,Lakehead,40.883853,-122.418258,0,66,No Offer,No,No PhoneService,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.5,4136.4,Stayed,
5943,Female,21,Yes,1,California Hot Springs,35.865795,-118.69759,1,15,No Offer,Yes,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,25.25,838.1,Stayed,
5944,Female,41,No,0,Bridgeport,38.184583,-119.286558,0,63,Offer B,Yes,No,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,90.05,8358.42,Stayed,
5945,Male,75,Yes,0,Temecula,33.507255,-117.029473,10,59,No Offer,Yes,No,Yes,Fiber Optic,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.95,5151.54,Stayed,
5946,Female,37,No,0,Arcata,40.839958,-124.003757,0,25,Offer C,No,No PhoneService,Yes,Cable,29.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.2,1423.15,Stayed,
5947,Male,26,No,0,Angels Camp,38.071327,-120.632221,0,4,No Offer,Yes,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.4,183.56,Stayed,
5948,Male,34,No,0,Grimes,39.033058,-121.895718,0,2,No Offer,Yes,No,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,200.82,Churned,Dissatisfaction
